x,intensity
739,-7745582.000
740,-7585198.500
741,-7422382.500
742,-7256430.500
743,-7060654.500
744,-6828910.000
745,-6585710.500
746,-6353454.500
747,-6117806.500
748,-5901614.000
749,-5693486.000
750,-5510446.000
751,-5380078.000
752,-5285230.000
753,-5197934.000
754,-5123822.000
755,-5095278.000
756,-5124590.000
757,-5204398.000
758,-5316206.500
759,-5449006.500
760,-5628654.000
761,-5851566.000
762,-6090222.000
763,-6352878.000
764,-6621038.000
765,-6871981.500
766,-7128686.000
767,-7398189.500
768,-7644461.500
769,-7825389.500
770,-7947373.500
771,-8052141.500
772,-8147117.500
773,-8221037.500
774,-8263341.500
775,-8269869.500
776,-8260973.500
777,-8236397.500
778,-8179501.500
779,-8088685.500
780,-8003501.500
781,-7950061.500
782,-7892973.500
783,-7807277.500
784,-7703213.500
785,-7592621.500
786,-7489005.500
787,-7372909.500
788,-7244653.500
789,-7148845.500
790,-7056813.500
791,-6934445.500
792,-6826029.500
793,-6761134.000
794,-6722670.000
795,-6704686.000
796,-6730158.000
797,-6791150.000
798,-6866542.000
799,-6976238.000
800,-7117678.000
801,-7252846.000
802,-7399214.000
803,-7577966.000
804,-7777197.500
805,-7977261.500
806,-8166317.000
807,-8328941.000
808,-8474349.000
809,-8627949.000
810,-8789101.000
811,-8920557.000
812,-9015789.000
813,-9081133.000
814,-9156717.000
815,-9265645.000
816,-9351661.000
817,-9382765.000
818,-9400109.000
819,-9429357.000
820,-9468269.000
821,-9522669.000
822,-9576429.000
823,-9624173.000
824,-9666669.000
825,-9693037.000
826,-9707501.000
827,-9732461.000
828,-9763565.000
829,-9783661.000
830,-9799277.000
831,-9821165.000
832,-9843053.000
833,-9868717.000
834,-9897836.000
835,-9917164.000
836,-9928173.000
837,-9940973.000
838,-9943469.000
839,-9928813.000
840,-9926445.000
841,-9953581.000
842,-9970989.000
843,-9959597.000
844,-9932716.000
845,-9907436.000
846,-9882796.000
847,-9877740.000
848,-9879148.000
849,-9844332.000
850,-9793069.000
851,-9776749.000
852,-9783085.000
853,-9769581.000
854,-9745645.000
855,-9730925.000
856,-9701997.000
857,-9646125.000
858,-9594221.000
859,-9536941.000
860,-9461933.000
861,-9373869.000
862,-9278501.000
863,-9173989.000
864,-9067116.000
865,-8968364.000
866,-8856491.000
867,-8710444.000
868,-8546605.000
869,-8382508.500
870,-8209132.500
871,-8011372.500
872,-7812012.500
873,-7643756.500
874,-7502508.500
875,-7358188.500
876,-7198701.000
877,-7049133.000
878,-6926637.000
879,-6853677.000
880,-6819757.000
881,-6801836.500
882,-6800492.500
883,-6844589.000
884,-6933741.000
885,-7037485.000
886,-7148205.000
887,-7287405.000
888,-7440492.500
889,-7590316.500
890,-7735788.500
891,-7877356.500
892,-8017964.500
893,-8165484.500
894,-8286060.000
895,-8340396.000
896,-8345388.000
897,-8346924.000
898,-8332716.000
899,-8275052.000
900,-8183788.000
901,-8078956.500
902,-7937580.500
903,-7750700.500
904,-7536364.500
905,-7342060.500
906,-7156972.500
907,-6945452.500
908,-6691244.500
909,-6422700.500
910,-6157420.500
911,-5893420.500
912,-5645292.500
913,-5399212.500
914,-5158316.500
915,-4940204.500
916,-4772268.500
917,-4647788.500
918,-4578797.000
919,-4595053.000
920,-4703277.000
921,-4893036.500
922,-5137004.500
923,-5381420.500
924,-5624684.500
925,-5911724.500
926,-6231596.500
927,-6542316.500
928,-6840364.500
929,-7137580.500
930,-7431084.500
931,-7698156.500
932,-7898412.500
933,-8019308.500
934,-8105388.500
935,-8176620.000
936,-8221932.000
937,-8236140.000
938,-8216876.000
939,-8169836.000
940,-8114668.000
941,-8062444.000
942,-7993388.000
943,-7890284.000
944,-7779372.000
945,-7687788.000
946,-7582316.000
947,-7442988.000
948,-7295724.000
949,-7157676.000
950,-7052140.000
951,-6961963.500
952,-6884331.500
953,-6842795.500
954,-6824619.500
955,-6819052.000
956,-6859564.000
957,-6952812.000
958,-7070636.000
959,-7179436.000
960,-7308972.500
961,-7478764.500
962,-7659436.000
963,-7863404.000
964,-8074091.500
965,-8255339.500
966,-8425196.000
967,-8599788.000
968,-8762347.000
969,-8893867.000
970,-9007531.000
971,-9113835.000
972,-9218603.000
973,-9307179.000
974,-9381099.000
975,-9451179.000
976,-9513707.000
977,-9572202.000
978,-9633065.000
979,-9699819.000
980,-9755883.000
981,-9799467.000
982,-9836651.000
983,-9886187.000
984,-9923691.000
985,-9941483.000
986,-9958379.000
987,-9975531.000
988,-9998763.000
989,-10041131.000
990,-10083243.000
991,-10095403.000
992,-10100587.000
993,-10116395.000
994,-10136747.000
995,-10161131.000
996,-10174955.000
997,-10179563.000
998,-10174571.000
999,-10152555.000
1000,-10134571.000
1001,-10120939.000
1002,-10110699.000
1003,-10101803.000
1004,-10100651.000
1005,-10110699.000
1006,-10110955.000
1007,-10080043.000
1008,-10035819.000
1009,-9987563.000
1010,-9948331.000
1011,-9927083.000
1012,-9883435.000
1013,-9801387.000
1014,-9701099.000
1015,-9604459.000
1016,-9527146.000
1017,-9447722.000
1018,-9325995.000
1019,-9158507.000
1020,-8997099.000
1021,-8850539.000
1022,-8698347.000
1023,-8533355.000
1024,-8363371.500
1025,-8187371.000
1026,-8002219.000
1027,-7808875.000
1028,-7643563.000
1029,-7530027.500
1030,-7444075.500
1031,-7362923.000
1032,-7298155.000
1033,-7264747.000
1034,-7265515.500
1035,-7299819.500
1036,-7373355.000
1037,-7495850.500
1038,-7655466.500
1039,-7808938.500
1040,-7941034.500
1041,-8065003.000
1042,-8189419.000
1043,-8303019.000
1044,-8396267.000
1045,-8461611.000
1046,-8512427.000
1047,-8556395.000
1048,-8572459.000
1049,-8533355.000
1050,-8442219.000
1051,-8317099.000
1052,-8166379.000
1053,-8000939.000
1054,-7817195.000
1055,-7592683.000
1056,-7339434.500
1057,-7051626.500
1058,-6740074.500
1059,-6430506.500
1060,-6126378.000
1061,-5840042.000
1062,-5572522.000
1063,-5315818.500
1064,-5074218.500
1065,-4888554.500
1066,-4801322.500
1067,-4794794.500
1068,-4839594.500
1069,-4956842.500
1070,-5149034.500
1071,-5349482.500
1072,-5559594.500
1073,-5860138.500
1074,-6236459.000
1075,-6611114.500
1076,-6966122.500
1077,-7306218.500
1078,-7638442.500
1079,-7937706.000
1080,-8148330.000
1081,-8281514.000
1082,-8383338.000
1083,-8491690.000
1084,-8573162.000
1085,-8572202.000
1086,-8524906.000
1087,-8482666.000
1088,-8409386.000
1089,-8284842.500
1090,-8147050.000
1091,-8056362.000
1092,-7989034.500
1093,-7895786.500
1094,-7781802.500
1095,-7629162.000
1096,-7489898.000
1097,-7386154.000
1098,-7292330.000
1099,-7215530.000
1100,-7165738.000
1101,-7160618.500
1102,-7200234.500
1103,-7256298.500
1104,-7356650.500
1105,-7519786.000
1106,-7695594.000
1107,-7851434.000
1108,-8017194.000
1109,-8211178.000
1110,-8407210.000
1111,-8602026.000
1112,-8793706.000
1113,-8953194.000
1114,-9087530.000
1115,-9226346.000
1116,-9353190.000
1117,-9456806.000
1118,-9552490.000
1119,-9643818.000
1120,-9716394.000
1121,-9768810.000
1122,-9807146.000
1123,-9828842.000
1124,-9847146.000
1125,-9894634.000
1126,-9964778.000
1127,-10020010.000
1128,-10058218.000
1129,-10088170.000
1130,-10127722.000
1131,-10174890.000
1132,-10208426.000
1133,-10232170.000
1134,-10257258.000
1135,-10273002.000
1136,-10279402.000
1137,-10296170.000
1138,-10330920.000
1139,-10352873.000
1140,-10341610.000
1141,-10320554.000
1142,-10318186.000
1143,-10328042.000
1144,-10324585.000
1145,-10308649.000
1146,-10306921.000
1147,-10311402.000
1148,-10304873.000
1149,-10282089.000
1150,-10249130.000
1151,-10221354.000
1152,-10187049.000
1153,-10138089.000
1154,-10081257.000
1155,-10016105.000
1156,-9933161.000
1157,-9830377.000
1158,-9710057.000
1159,-9577385.000
1160,-9416425.000
1161,-9235753.000
1162,-9070441.000
1163,-8923113.000
1164,-8780713.000
1165,-8632233.000
1166,-8487017.000
1167,-8336361.000
1168,-8171625.000
1169,-8012969.000
1170,-7874025.000
1171,-7774185.000
1172,-7721129.000
1173,-7694121.000
1174,-7689001.000
1175,-7723433.000
1176,-7784232.500
1177,-7858984.500
1178,-7939368.500
1179,-8040617.000
1180,-8156969.000
1181,-8275753.000
1182,-8405929.000
1183,-8543145.000
1184,-8655657.000
1185,-8708969.000
1186,-8710313.000
1187,-8686953.000
1188,-8624233.000
1189,-8517353.000
1190,-8393641.000
1191,-8254504.500
1192,-8064744.500
1193,-7823849.000
1194,-7554729.000
1195,-7256937.000
1196,-6950632.500
1197,-6668456.500
1198,-6404072.500
1199,-6129000.500
1200,-5869672.500
1201,-5660264.500
1202,-5479912.000
1203,-5317416.500
1204,-5224936.500
1205,-5226088.500
1206,-5307048.000
1207,-5444520.000
1208,-5627752.500
1209,-5885544.500
1210,-6196072.500
1211,-6525352.500
1212,-6834088.500
1213,-7133608.500
1214,-7449256.500
1215,-7774248.500
1216,-8064168.500
1217,-8290216.500
1218,-8471464.000
1219,-8624232.000
1220,-8724777.000
1221,-8748713.000
1222,-8734569.000
1223,-8722537.000
1224,-8700713.000
1225,-8636713.000
1226,-8529321.000
1227,-8437097.000
1228,-8370664.500
1229,-8301736.500
1230,-8225640.500
1231,-8152872.500
1232,-8100392.500
1233,-8054056.500
1234,-7992552.500
1235,-7921129.000
1236,-7869737.000
1237,-7872616.500
1238,-7912488.500
1239,-7983592.500
1240,-8094504.500
1241,-8253288.500
1242,-8435689.000
1243,-8601961.000
1244,-8756521.000
1245,-8929321.000
1246,-9103401.000
1247,-9252393.000
1248,-9408681.000
1249,-9580329.000
1250,-9732521.000
1251,-9843305.000
1252,-9923561.000
1253,-9978025.000
1254,-10036713.000
1255,-10099496.000
1256,-10153961.000
1257,-10214569.000
1258,-10296424.000
1259,-10383464.000
1260,-10437225.000
1261,-10451817.000
1262,-10458025.000
1263,-10481193.000
1264,-10522601.000
1265,-10569961.000
1266,-10606440.000
1267,-10624360.000
1268,-10633641.000
1269,-10643753.000
1270,-10664040.000
1271,-10687399.000
1272,-10708071.000
1273,-10722727.000
1274,-10731367.000
1275,-10729897.000
1276,-10714025.000
1277,-10696295.000
1278,-10679976.000
1279,-10668576.000
1280,-10558060.000
1281,-11185312.000
1282,NaN
