x,intensity
823,-16427775.000
824,-16432472.000
825,-16442900.000
826,-16450876.000
827,-16451689.000
828,-16449271.000
829,-16447756.000
830,-16448191.000
831,-16444848.000
832,-16439437.000
833,-16437618.000
834,-16439801.000
835,-16442721.000
836,-16440665.000
837,-16438355.000
838,-16437985.000
839,-16435968.000
840,-16435640.000
841,-16436483.000
842,-16433518.000
843,-16424291.000
844,-16424185.000
845,-16437434.000
846,-16439036.000
847,-16434932.000
848,-16440237.000
849,-16446033.000
850,-16442751.000
851,-16433259.000
852,-16430471.000
853,-16429793.000
854,-16428999.000
855,-16437409.000
856,-16443773.000
857,-16442456.000
858,-16439318.000
859,-16432996.000
860,-16433572.000
861,-16441141.000
862,-16443514.000
863,-16438401.000
864,-16432258.000
865,-16431747.000
866,-16438674.000
867,-16445223.000
868,-16445838.000
869,-16442510.000
870,-16444662.000
871,-16448472.000
872,-16439021.000
873,-16429600.000
874,-16431908.000
875,-16438349.000
876,-16441410.000
877,-16445316.000
878,-16448279.000
879,-16438839.000
880,-16435673.000
881,-16447415.000
882,-16453370.000
883,-16447464.000
884,-16433735.000
885,-16424608.000
886,-16428678.000
887,-16436527.000
888,-16439618.000
889,-16436916.000
890,-16414974.000
891,-16364900.000
892,-16295209.000
893,-16163323.000
894,-15923707.000
895,-15569430.000
896,-15080826.000
897,-14602593.000
898,-14354132.000
899,-14299442.000
900,-14282534.000
901,-14252911.000
902,-14243234.000
903,-14291035.000
904,-14384445.000
905,-14494697.000
906,-14659192.000
907,-14872028.000
908,-15049061.000
909,-15195757.000
910,-15352978.000
911,-15509234.000
912,-15636621.000
913,-15758242.000
914,-15887539.000
915,-16010760.000
916,-16121037.000
917,-16208282.000
918,-16268033.000
919,-16310333.000
920,-16337923.000
921,-16362835.000
922,-16381263.000
923,-16398630.000
924,-16416113.000
925,-16421249.000
926,-16416511.000
927,-16412092.000
928,-16411117.000
929,-16420514.000
930,-16432761.000
931,-16437526.000
932,-16437673.000
933,-16436537.000
934,-16435299.000
935,-16437640.000
936,-16442405.000
937,-16440558.000
938,-16437775.000
939,-16442714.000
940,-16446878.000
941,-16442385.000
942,-16439721.000
943,-16440852.000
944,-16438437.000
945,-16438274.000
946,-16442518.000
947,-16446612.000
948,-16445319.000
949,-16439731.000
950,-16439980.000
951,-16441362.000
952,-16439688.000
953,-16441256.000
954,-16444060.000
955,-16447130.000
956,-16448992.000
957,-16449914.000
958,-16451695.000
959,-16450296.000
960,-16444814.000
961,-16436544.000
962,-16431531.000
963,-16436546.000
964,-16446269.000
965,-16451478.000
966,-16450856.000
967,-16445171.000
968,-16440414.000
969,-16440207.000
970,-16439762.000
971,-16439320.000
972,-16439598.000
973,-16443250.000
974,-16446775.000
975,-16445887.000
976,-16441960.000
977,-16439089.000
978,-16439503.000
979,-16443040.000
980,-16449038.000
981,-16453335.000
982,-16454493.000
983,-16452606.000
984,-16447381.000
985,-16441160.000
986,-16441667.000
987,-16444519.000
988,-16438792.000
989,-16435175.000
990,-16438328.000
991,-16438146.000
992,-16437153.000
993,-16438939.000
994,-16445487.000
995,-16450871.000
996,-16446717.000
997,-16438903.000
998,-16434835.000
999,-16434608.000
1000,-16438435.000
1001,-16443083.000
1002,-16438819.000
1003,-16432297.000
1004,-16431057.000
1005,-16432858.000
1006,-16431785.000
1007,-16431120.000
1008,-16437983.000
1009,-16444457.000
1010,-16446432.000
1011,-16448806.000
1012,-16447495.000
1013,-16445378.000
1014,-16443855.000
1015,-16438952.000
1016,-16438187.000
1017,-16443052.000
1018,-16445034.000
1019,-16439679.000
1020,-16431866.000
1021,-16430847.000
1022,-16441451.000
1023,-16449691.000
1024,-16443324.000
1025,-16438469.000
1026,-16436724.000
1027,-16425217.000
1028,-16426299.000
1029,-16441650.000
1030,-16445785.000
1031,-16442563.000
1032,-16444068.000
1033,-16444942.000
1034,-16441636.000
1035,-16439611.000
1036,-16444434.000
1037,-16449919.000
1038,-16447113.000
1039,-16443917.000
1040,-16448174.000
1041,-16452084.000
1042,-16450455.000
1043,-16446165.000
1044,-16445493.000
1045,-16447275.000
1046,-16443884.000
1047,-16441882.000
1048,-16442953.000
1049,-16440851.000
